Date,City,Year,Quarter,Month,Day,DayOfWeek,Season,Max Temp (°C),Min Temp (°C),Avg Temp (°C),Temp Range (°C),Rainfall (mm),Rainy Day,Rainfall Category,Max Wind (km/h),Rolling Avg 7,Rolling Avg 30,Lag1,Lag7,Monthly Avg Temp,Temp Anomaly,Temperature Category,Is Weekend,Cumulative Rainfall,Outlier
2021-04-29,Chennai,2021,2,4,29,Thursday,Summer,33.7,27.5,30.6,6.200000000000003,0.0,0,No Rain,20.9,30.057142857142857,29.691666666666666,30.25,29.849999999999998,29.68166666666667,0.918333333333333,Hot,False,110.7,False
2021-04-30,Chennai,2021,2,4,30,Friday,Summer,32.5,27.2,29.85,5.300000000000001,0.3,1,Light,18.6,30.014285714285712,29.68166666666667,30.6,30.15,29.68166666666667,0.168333333333333,Warm,False,111.0,False
2021-05-01,Chennai,2021,2,5,1,Saturday,Summer,32.5,27.0,29.75,5.5,0.2,1,Light,17.8,29.964285714285715,29.631666666666668,29.85,30.1,31.13225806451613,-1.3822580645161295,Warm,True,111.2,False
2021-05-02,Chennai,2021,2,5,2,Sunday,Summer,32.5,26.6,29.55,5.899999999999999,0.2,1,Light,18.0,29.892857142857142,29.52833333333333,29.75,30.05,31.13225806451613,-1.5822580645161288,Warm,True,111.4,False
2021-05-03,Chennai,2021,2,5,3,Monday,Summer,32.3,26.9,29.599999999999998,5.399999999999999,0.5,1,Light,16.8,29.900000000000002,29.46833333333333,29.55,29.55,31.13225806451613,-1.5322580645161317,Warm,False,111.9,False
2021-05-04,Chennai,2021,2,5,4,Tuesday,Summer,32.6,26.6,29.6,6.0,0.9,1,Light,19.1,29.885714285714283,29.456666666666667,29.599999999999998,29.7,31.13225806451613,-1.5322580645161281,Warm,False,112.8,False
2021-05-05,Chennai,2021,2,5,5,Wednesday,Summer,32.8,26.6,29.7,6.199999999999996,0.7,1,Light,19.9,29.807142857142857,29.451666666666668,29.6,30.25,31.13225806451613,-1.4322580645161302,Warm,False,113.5,False
2021-05-06,Chennai,2021,2,5,6,Thursday,Summer,33.2,27.5,30.35,5.700000000000003,0.1,1,Light,20.2,29.771428571428572,29.493333333333332,29.7,30.6,31.13225806451613,-0.7822580645161281,Hot,False,113.6,False
2021-05-07,Chennai,2021,2,5,7,Friday,Summer,32.1,27.9,30.0,4.200000000000003,1.3,1,Light,19.3,29.792857142857144,29.546666666666667,30.35,29.85,31.13225806451613,-1.1322580645161295,Hot,False,114.9,False
2021-05-08,Chennai,2021,2,5,8,Saturday,Summer,31.9,27.0,29.45,4.899999999999999,0.4,1,Light,17.6,29.75,29.576666666666664,30.0,29.75,31.13225806451613,-1.6822580645161302,Warm,True,115.3,False
2021-05-09,Chennai,2021,2,5,9,Sunday,Summer,32.5,27.2,29.85,5.300000000000001,0.7,1,Light,17.7,29.792857142857144,29.631666666666668,29.45,29.55,31.13225806451613,-1.2822580645161281,Warm,True,116.0,False
2021-05-10,Chennai,2021,2,5,10,Monday,Summer,33.3,27.6,30.45,5.699999999999996,0.0,0,No Rain,20.5,29.914285714285715,29.69833333333333,29.85,29.599999999999998,31.13225806451613,-0.6822580645161302,Hot,False,116.0,False
2021-05-11,Chennai,2021,2,5,11,Tuesday,Summer,34.8,27.7,31.25,7.099999999999998,0.0,0,No Rain,25.5,30.150000000000002,29.791666666666668,30.45,29.6,31.13225806451613,0.11774193548387046,Hot,False,116.0,False
2021-05-12,Chennai,2021,2,5,12,Wednesday,Summer,33.5,28.0,30.75,5.5,1.2,1,Light,25.0,30.3,29.84333333333333,31.25,29.7,31.13225806451613,-0.38225806451612954,Hot,False,117.2,False
2021-05-13,Chennai,2021,2,5,13,Thursday,Summer,33.8,28.4,31.099999999999998,5.399999999999999,0.1,1,Light,25.1,30.407142857142855,29.916666666666668,30.75,30.35,31.13225806451613,-0.03225806451613167,Hot,False,117.3,False
2021-05-14,Chennai,2021,2,5,14,Friday,Summer,33.2,27.8,30.5,5.400000000000002,0.5,1,Light,25.0,30.478571428571428,29.96333333333333,31.099999999999998,30.0,31.13225806451613,-0.6322580645161295,Hot,False,117.8,False
2021-05-15,Chennai,2021,2,5,15,Saturday,Summer,34.1,29.2,31.65,4.900000000000002,0.0,0,No Rain,29.7,30.792857142857144,30.084999999999997,30.5,29.45,31.13225806451613,0.517741935483869,Hot,True,117.8,False
2021-05-16,Chennai,2021,2,5,16,Sunday,Summer,34.3,28.6,31.45,5.699999999999996,0.3,1,Light,29.0,31.02142857142857,30.178333333333335,31.65,29.85,31.13225806451613,0.31774193548386975,Hot,True,118.1,False
2021-05-17,Chennai,2021,2,5,17,Monday,Summer,34.0,28.5,31.25,5.5,0.1,1,Light,23.4,31.135714285714283,30.240000000000002,31.45,30.45,31.13225806451613,0.11774193548387046,Hot,False,118.2,False
2021-05-18,Chennai,2021,2,5,18,Tuesday,Summer,33.1,28.8,30.950000000000003,4.300000000000001,0.0,0,No Rain,24.5,31.092857142857145,30.273333333333333,31.25,31.25,31.13225806451613,-0.1822580645161267,Hot,False,118.2,False
2021-05-19,Chennai,2021,2,5,19,Wednesday,Summer,34.2,27.4,30.8,6.800000000000004,0.8,1,Light,26.6,31.099999999999998,30.290000000000003,30.950000000000003,30.75,31.13225806451613,-0.3322580645161288,Hot,False,119.0,False
2021-05-20,Chennai,2021,2,5,20,Thursday,Summer,34.2,26.3,30.25,7.900000000000002,30.0,1,Heavy,20.1,30.978571428571428,30.28666666666667,30.8,31.099999999999998,31.13225806451613,-0.8822580645161295,Hot,False,149.0,False
2021-05-21,Chennai,2021,2,5,21,Friday,Summer,36.0,26.7,31.35,9.3,7.7,1,Light,18.7,31.099999999999998,30.323333333333334,30.25,30.5,31.13225806451613,0.21774193548387188,Hot,False,156.7,False
2021-05-22,Chennai,2021,2,5,22,Saturday,Summer,33.3,26.2,29.75,7.099999999999998,2.6,1,Light,20.4,30.82857142857143,30.32,31.35,31.65,31.13225806451613,-1.3822580645161295,Warm,True,159.3,False
2021-05-23,Chennai,2021,2,5,23,Sunday,Summer,35.7,27.1,31.400000000000002,8.600000000000001,0.0,0,No Rain,20.3,30.821428571428573,30.361666666666668,29.75,31.45,31.13225806451613,0.2677419354838726,Hot,True,159.3,False
2021-05-24,Chennai,2021,2,5,24,Monday,Summer,37.7,28.5,33.1,9.200000000000003,0.0,0,No Rain,19.5,31.08571428571429,30.461666666666666,31.400000000000002,31.25,31.13225806451613,1.9677419354838719,Hot,False,159.3,False
2021-05-25,Chennai,2021,2,5,25,Tuesday,Summer,38.4,29.2,33.8,9.2,0.7,1,Light,19.6,31.49285714285714,30.586666666666666,33.1,30.950000000000003,31.13225806451613,2.6677419354838676,Hot,False,160.0,False
2021-05-26,Chennai,2021,2,5,26,Wednesday,Summer,39.7,28.4,34.05,11.300000000000004,0.0,0,No Rain,22.7,31.957142857142856,30.736666666666668,33.8,30.8,31.13225806451613,2.9177419354838676,Hot,False,160.0,False
2021-05-27,Chennai,2021,2,5,27,Thursday,Summer,38.5,29.0,33.75,9.5,0.0,0,No Rain,23.0,32.457142857142856,30.87166666666667,34.05,30.25,31.13225806451613,2.6177419354838705,Hot,False,160.0,False
2021-05-28,Chennai,2021,2,5,28,Friday,Summer,36.8,28.0,32.4,8.799999999999997,0.0,0,No Rain,20.9,32.607142857142854,30.943333333333335,33.75,31.35,31.13225806451613,1.267741935483869,Hot,False,160.0,False
2021-05-29,Chennai,2021,2,5,29,Saturday,Summer,36.3,27.8,32.05,8.499999999999996,0.0,0,No Rain,18.5,32.93571428571429,30.991666666666667,32.4,29.75,31.13225806451613,0.9177419354838676,Hot,True,160.0,False
2021-05-30,Chennai,2021,2,5,30,Sunday,Summer,37.6,28.3,32.95,9.3,0.1,1,Light,18.9,33.15714285714286,31.095000000000002,32.05,31.400000000000002,31.13225806451613,1.8177419354838733,Hot,True,160.1,False
2021-05-31,Chennai,2021,2,5,31,Monday,Summer,37.5,27.0,32.25,10.5,0.1,1,Light,17.1,33.035714285714285,31.178333333333335,32.95,33.1,31.13225806451613,1.1177419354838705,Hot,False,160.2,False
2021-06-01,Chennai,2021,2,6,1,Tuesday,Monsoon,36.0,28.4,32.2,7.600000000000001,0.0,0,No Rain,16.1,32.80714285714286,31.266666666666666,32.25,33.8,31.471666666666668,0.7283333333333353,Hot,False,160.2,False
2021-06-02,Chennai,2021,2,6,2,Wednesday,Monsoon,34.3,28.0,31.15,6.299999999999997,0.1,1,Light,15.5,32.392857142857146,31.318333333333335,32.2,34.05,31.471666666666668,-0.321666666666669,Hot,False,160.3,False
2021-06-03,Chennai,2021,2,6,3,Thursday,Monsoon,33.9,27.6,30.75,6.299999999999997,0.1,1,Light,20.4,31.964285714285715,31.35666666666667,31.15,33.75,31.471666666666668,-0.7216666666666676,Hot,False,160.4,False
2021-06-04,Chennai,2021,2,6,4,Friday,Monsoon,31.8,27.5,29.65,4.300000000000001,1.6,1,Light,18.6,31.571428571428573,31.355,30.75,32.4,31.471666666666668,-1.821666666666669,Warm,False,162.0,False
2021-06-05,Chennai,2021,2,6,5,Saturday,Monsoon,32.0,26.1,29.05,5.899999999999999,3.9,1,Light,19.4,31.142857142857142,31.311666666666667,29.65,32.05,31.471666666666668,-2.421666666666667,Warm,True,165.9,False
2021-06-06,Chennai,2021,2,6,6,Sunday,Monsoon,32.8,25.9,29.349999999999998,6.899999999999999,0.4,1,Light,16.5,30.62857142857143,31.290000000000003,29.05,32.95,31.471666666666668,-2.1216666666666697,Warm,True,166.3,False
2021-06-07,Chennai,2021,2,6,7,Monday,Monsoon,35.8,28.0,31.9,7.799999999999997,4.7,1,Light,17.4,30.57857142857143,31.371666666666666,29.349999999999998,32.25,31.471666666666668,0.428333333333331,Hot,False,171.0,False
2021-06-08,Chennai,2021,2,6,8,Tuesday,Monsoon,34.3,28.0,31.15,6.299999999999997,1.0,1,Light,20.9,30.428571428571427,31.415,31.9,32.2,31.471666666666668,-0.321666666666669,Hot,False,172.0,False
2021-06-09,Chennai,2021,2,6,9,Wednesday,Monsoon,37.6,27.8,32.7,9.8,0.2,1,Light,20.3,30.650000000000002,31.490000000000002,31.15,31.15,31.471666666666668,1.2283333333333353,Hot,False,172.2,False
2021-06-10,Chennai,2021,2,6,10,Thursday,Monsoon,37.0,28.7,32.85,8.3,0.9,1,Light,22.7,30.95,31.543333333333337,32.7,30.75,31.471666666666668,1.3783333333333339,Hot,False,173.1,False
2021-06-11,Chennai,2021,2,6,11,Friday,Monsoon,37.2,28.7,32.95,8.500000000000004,0.0,0,No Rain,23.0,31.421428571428574,31.616666666666667,32.85,29.65,31.471666666666668,1.4783333333333353,Hot,False,173.1,False
2021-06-12,Chennai,2021,2,6,12,Saturday,Monsoon,38.3,29.1,33.7,9.199999999999996,0.9,1,Light,20.5,32.08571428571428,31.703333333333333,32.95,29.05,31.471666666666668,2.2283333333333353,Hot,True,174.0,False
2021-06-13,Chennai,2021,2,6,13,Sunday,Monsoon,37.1,28.5,32.8,8.600000000000001,0.1,1,Light,30.5,32.57857142857143,31.779999999999998,33.7,29.349999999999998,31.471666666666668,1.3283333333333296,Hot,True,174.1,False
2021-06-14,Chennai,2021,2,6,14,Monday,Monsoon,35.8,29.6,32.7,6.199999999999996,0.0,0,No Rain,29.7,32.69285714285714,31.815,32.8,31.9,31.471666666666668,1.2283333333333353,Hot,False,174.1,False
2021-06-15,Chennai,2021,2,6,15,Tuesday,Monsoon,36.5,27.8,32.15,8.7,0.1,1,Light,22.9,32.83571428571428,31.83833333333333,32.7,31.15,31.471666666666668,0.678333333333331,Hot,False,174.2,False
2021-06-16,Chennai,2021,2,6,16,Wednesday,Monsoon,38.6,28.6,33.6,10.0,0.1,1,Light,27.1,32.964285714285715,31.916666666666668,32.15,32.7,31.471666666666668,2.128333333333334,Hot,False,174.3,False
2021-06-17,Chennai,2021,2,6,17,Thursday,Monsoon,37.5,29.1,33.3,8.399999999999999,0.6,1,Light,24.8,33.02857142857143,31.994999999999997,33.6,32.85,31.471666666666668,1.8283333333333296,Hot,False,174.9,False
2021-06-18,Chennai,2021,2,6,18,Friday,Monsoon,37.0,28.9,32.95,8.100000000000001,0.0,0,No Rain,21.8,33.028571428571425,32.06666666666667,33.3,32.95,31.471666666666668,1.4783333333333353,Hot,False,174.9,False
2021-06-19,Chennai,2021,2,6,19,Saturday,Monsoon,37.5,29.0,33.25,8.5,0.0,0,No Rain,24.3,32.964285714285715,32.166666666666664,32.95,33.7,31.471666666666668,1.7783333333333324,Hot,True,174.9,False
2021-06-20,Chennai,2021,2,6,20,Sunday,Monsoon,37.5,28.2,32.85,9.3,0.6,1,Light,21.9,32.971428571428575,32.21666666666667,33.25,32.8,31.471666666666668,1.3783333333333339,Hot,True,175.5,False
2021-06-21,Chennai,2021,2,6,21,Monday,Monsoon,36.6,28.0,32.3,8.600000000000001,0.3,1,Light,21.3,32.91428571428572,32.30166666666666,32.85,32.7,31.471666666666668,0.8283333333333296,Hot,False,175.8,False
2021-06-22,Chennai,2021,2,6,22,Tuesday,Monsoon,35.0,26.6,30.8,8.399999999999999,2.8,1,Light,20.2,32.721428571428575,32.281666666666666,32.3,32.15,31.471666666666668,-0.6716666666666669,Hot,False,178.6,False
2021-06-23,Chennai,2021,2,6,23,Wednesday,Monsoon,35.7,27.2,31.450000000000003,8.500000000000004,4.0,1,Light,23.9,32.41428571428572,32.22666666666667,30.8,33.6,31.471666666666668,-0.021666666666664725,Hot,False,182.6,False
2021-06-24,Chennai,2021,2,6,24,Thursday,Monsoon,31.6,26.5,29.05,5.100000000000001,1.1,1,Light,16.3,31.807142857142857,32.068333333333335,31.450000000000003,33.3,31.471666666666668,-2.421666666666667,Warm,False,183.7,False
2021-06-25,Chennai,2021,2,6,25,Friday,Monsoon,33.6,27.4,30.5,6.200000000000003,0.0,0,No Rain,16.9,31.45714285714286,31.95,29.05,32.95,31.471666666666668,-0.9716666666666676,Hot,False,183.7,False
2021-06-26,Chennai,2021,2,6,26,Saturday,Monsoon,33.9,27.0,30.45,6.899999999999999,0.8,1,Light,17.4,31.057142857142857,31.839999999999996,30.5,33.25,31.471666666666668,-1.0216666666666683,Hot,True,184.5,False
2021-06-27,Chennai,2021,2,6,27,Sunday,Monsoon,31.6,26.9,29.25,4.700000000000003,2.6,1,Light,15.0,30.542857142857144,31.735,30.45,32.85,31.471666666666668,-2.2216666666666676,Warm,True,187.1,False
2021-06-28,Chennai,2021,2,6,28,Monday,Monsoon,32.5,25.7,29.1,6.800000000000001,5.4,1,Light,17.8,30.085714285714285,31.636666666666667,29.25,32.3,31.471666666666668,-2.371666666666666,Warm,False,192.5,False
2021-06-29,Chennai,2021,2,6,29,Tuesday,Monsoon,32.0,27.8,29.9,4.199999999999999,0.8,1,Light,23.2,29.957142857142856,31.535,29.1,30.8,31.471666666666668,-1.571666666666669,Warm,False,193.3,False
2021-06-30,Chennai,2021,2,6,30,Wednesday,Monsoon,33.4,27.3,30.35,6.099999999999998,1.4,1,Light,18.9,29.8,31.471666666666668,29.9,31.450000000000003,31.471666666666668,-1.1216666666666661,Hot,False,194.7,False
2021-07-01,Chennai,2021,3,7,1,Thursday,Monsoon,33.0,26.5,29.75,6.5,3.6,1,Light,24.3,29.9,31.39,30.35,29.05,29.991935483870968,-0.24193548387096797,Warm,False,198.3,False
2021-07-02,Chennai,2021,3,7,2,Friday,Monsoon,32.8,25.9,29.349999999999998,6.899999999999999,18.3,1,Moderate,15.9,29.735714285714284,31.33,29.75,30.5,29.991935483870968,-0.6419354838709701,Warm,False,216.6,False
2021-07-03,Chennai,2021,3,7,3,Saturday,Monsoon,32.5,25.6,29.05,6.899999999999999,1.7,1,Light,14.7,29.535714285714285,31.27333333333333,29.349999999999998,30.45,29.991935483870968,-0.9419354838709673,Warm,True,218.3,False
2021-07-04,Chennai,2021,3,7,4,Sunday,Monsoon,32.9,26.5,29.7,6.399999999999999,10.7,1,Moderate,19.1,29.599999999999998,31.275,29.05,29.25,29.991935483870968,-0.2919354838709687,Warm,True,229.0,False
2021-07-05,Chennai,2021,3,7,5,Monday,Monsoon,33.9,25.6,29.75,8.299999999999997,2.6,1,Light,15.5,29.692857142857147,31.298333333333336,29.7,29.1,29.991935483870968,-0.24193548387096797,Warm,False,231.6,False
2021-07-06,Chennai,2021,3,7,6,Tuesday,Monsoon,32.9,26.2,29.549999999999997,6.699999999999999,8.2,1,Light,17.2,29.642857142857142,31.305,29.75,29.9,29.991935483870968,-0.4419354838709708,Warm,False,239.8,False
2021-07-07,Chennai,2021,3,7,7,Wednesday,Monsoon,32.7,26.4,29.55,6.300000000000004,7.6,1,Light,19.2,29.528571428571432,31.22666666666667,29.549999999999997,30.35,29.991935483870968,-0.44193548387096726,Warm,False,247.4,False
2021-07-08,Chennai,2021,3,7,8,Thursday,Monsoon,33.3,27.4,30.349999999999998,5.899999999999999,3.9,1,Light,13.6,29.614285714285717,31.2,29.55,29.75,29.991935483870968,0.3580645161290299,Hot,False,251.3,False
2021-07-09,Chennai,2021,3,7,9,Friday,Monsoon,33.8,25.1,29.45,8.699999999999996,4.9,1,Light,16.4,29.628571428571426,31.091666666666665,30.349999999999998,29.349999999999998,29.991935483870968,-0.5419354838709687,Warm,False,256.2,False
2021-07-10,Chennai,2021,3,7,10,Saturday,Monsoon,32.1,26.2,29.15,5.900000000000002,6.3,1,Light,16.3,29.642857142857142,30.96833333333333,29.45,29.05,29.991935483870968,-0.8419354838709694,Warm,True,262.5,False
2021-07-11,Chennai,2021,3,7,11,Sunday,Monsoon,33.9,27.0,30.45,6.899999999999999,1.4,1,Light,20.3,29.75,30.885,29.15,29.7,29.991935483870968,0.4580645161290313,Hot,True,263.9,False
2021-07-12,Chennai,2021,3,7,12,Monday,Monsoon,32.1,26.1,29.1,6.0,0.4,1,Light,19.7,29.657142857142862,30.73166666666667,30.45,29.75,29.991935483870968,-0.8919354838709666,Warm,False,264.3,False
2021-07-13,Chennai,2021,3,7,13,Tuesday,Monsoon,33.2,26.6,29.900000000000002,6.600000000000001,4.1,1,Light,16.2,29.707142857142856,30.635,29.1,29.549999999999997,29.991935483870968,-0.09193548387096584,Warm,False,268.4,False
2021-07-14,Chennai,2021,3,7,14,Wednesday,Monsoon,32.3,26.0,29.15,6.299999999999997,5.3,1,Light,18.4,29.65,30.516666666666666,29.900000000000002,29.55,29.991935483870968,-0.8419354838709694,Warm,False,273.7,False
2021-07-15,Chennai,2021,3,7,15,Thursday,Monsoon,32.8,25.0,28.9,7.799999999999997,5.2,1,Light,18.8,29.442857142857143,30.408333333333335,29.15,30.349999999999998,29.991935483870968,-1.0919354838709694,Warm,False,278.9,False
2021-07-16,Chennai,2021,3,7,16,Friday,Monsoon,32.2,26.1,29.150000000000002,6.100000000000001,20.1,1,Moderate,15.5,29.400000000000002,30.259999999999998,28.9,29.45,29.991935483870968,-0.8419354838709658,Warm,False,299.0,False
2021-07-17,Chennai,2021,3,7,17,Saturday,Monsoon,31.8,25.6,28.700000000000003,6.199999999999999,26.8,1,Moderate,14.2,29.335714285714285,30.10666666666667,29.150000000000002,29.15,29.991935483870968,-1.2919354838709651,Warm,True,325.8,False
2021-07-18,Chennai,2021,3,7,18,Sunday,Monsoon,31.2,25.0,28.1,6.199999999999999,13.1,1,Moderate,19.2,29.0,29.945,28.700000000000003,30.45,29.991935483870968,-1.8919354838709666,Warm,True,338.9,False
2021-07-19,Chennai,2021,3,7,19,Monday,Monsoon,33.5,26.0,29.75,7.5,0.9,1,Light,21.3,29.092857142857138,29.828333333333333,28.1,29.1,29.991935483870968,-0.24193548387096797,Warm,False,339.8,False
2021-07-20,Chennai,2021,3,7,20,Tuesday,Monsoon,34.2,26.4,30.3,7.800000000000004,0.0,0,No Rain,23.0,29.150000000000002,29.743333333333332,29.75,29.900000000000002,29.991935483870968,0.30806451612903274,Hot,False,339.8,False
2021-07-21,Chennai,2021,3,7,21,Wednesday,Monsoon,32.0,26.6,29.3,5.399999999999999,0.6,1,Light,19.3,29.171428571428574,29.643333333333334,30.3,29.15,29.991935483870968,-0.6919354838709673,Warm,False,340.4,False
2021-07-22,Chennai,2021,3,7,22,Thursday,Monsoon,32.3,26.1,29.2,6.199999999999996,1.7,1,Light,29.7,29.214285714285715,29.589999999999996,29.3,28.9,29.991935483870968,-0.7919354838709687,Warm,False,342.1,False
2021-07-23,Chennai,2021,3,7,23,Friday,Monsoon,33.4,26.0,29.7,7.399999999999999,3.9,1,Light,20.2,29.292857142857144,29.53166666666667,29.2,29.150000000000002,29.991935483870968,-0.2919354838709687,Warm,False,346.0,False
2021-07-24,Chennai,2021,3,7,24,Saturday,Monsoon,35.0,25.9,30.45,9.100000000000001,0.0,0,No Rain,21.7,29.542857142857144,29.57833333333333,29.7,28.700000000000003,29.991935483870968,0.4580645161290313,Hot,True,346.0,False
2021-07-25,Chennai,2021,3,7,25,Sunday,Monsoon,34.8,27.6,31.2,7.199999999999996,0.4,1,Light,20.7,29.985714285714284,29.601666666666667,30.45,28.1,29.991935483870968,1.2080645161290313,Hot,True,346.4,False
2021-07-26,Chennai,2021,3,7,26,Monday,Monsoon,35.0,27.2,31.1,7.800000000000001,1.3,1,Light,16.5,30.178571428571427,29.623333333333335,31.2,29.75,29.991935483870968,1.1080645161290334,Hot,False,347.7,False
2021-07-27,Chennai,2021,3,7,27,Tuesday,Monsoon,35.7,27.9,31.8,7.800000000000004,0.2,1,Light,18.8,30.392857142857142,29.708333333333332,31.1,30.3,29.991935483870968,1.8080645161290327,Hot,False,347.9,False
2021-07-28,Chennai,2021,3,7,28,Wednesday,Monsoon,35.8,27.6,31.7,8.199999999999996,0.0,0,No Rain,18.9,30.735714285714284,29.795,31.8,29.3,29.991935483870968,1.7080645161290313,Hot,False,347.9,False
2021-07-29,Chennai,2021,3,7,29,Thursday,Monsoon,35.8,28.2,32.0,7.599999999999998,0.1,1,Light,19.8,31.135714285714283,29.865000000000002,31.7,29.2,29.991935483870968,2.008064516129032,Hot,False,348.0,False
2021-07-30,Chennai,2021,3,7,30,Friday,Monsoon,36.3,27.7,32.0,8.599999999999998,0.0,0,No Rain,20.5,31.464285714285715,29.92,32.0,29.7,29.991935483870968,2.008064516129032,Hot,False,348.0,False
2021-07-31,Chennai,2021,3,7,31,Saturday,Monsoon,36.2,28.1,32.150000000000006,8.100000000000001,0.6,1,Light,21.9,31.707142857142856,30.0,32.0,30.45,29.991935483870968,2.1580645161290377,Hot,True,348.6,False
2021-08-01,Chennai,2021,3,8,1,Sunday,Monsoon,35.8,26.2,31.0,9.599999999999998,0.5,1,Light,21.5,31.678571428571427,30.055,32.150000000000006,31.2,29.753225806451614,1.2467741935483865,Hot,True,349.1,False
2021-08-02,Chennai,2021,3,8,2,Monday,Monsoon,35.3,27.8,31.549999999999997,7.4999999999999964,1.1,1,Light,18.5,31.74285714285714,30.138333333333335,31.0,31.1,29.753225806451614,1.7967741935483836,Hot,False,350.2,False
2021-08-03,Chennai,2021,3,8,3,Tuesday,Monsoon,35.3,28.0,31.65,7.299999999999997,0.6,1,Light,19.5,31.72142857142857,30.203333333333333,31.549999999999997,31.8,29.753225806451614,1.896774193548385,Hot,False,350.8,False
2021-08-04,Chennai,2021,3,8,4,Wednesday,Monsoon,37.2,28.1,32.650000000000006,9.100000000000001,0.9,1,Light,18.4,31.85714285714286,30.3,31.65,31.7,29.753225806451614,2.896774193548392,Hot,False,351.7,False
2021-08-05,Chennai,2021,3,8,5,Thursday,Monsoon,36.2,28.5,32.35,7.700000000000003,1.5,1,Light,21.2,31.907142857142855,30.393333333333334,32.650000000000006,32.0,29.753225806451614,2.596774193548388,Hot,False,353.2,False
2021-08-06,Chennai,2021,3,8,6,Friday,Monsoon,36.0,27.6,31.8,8.399999999999999,1.7,1,Light,19.6,31.878571428571433,30.46833333333333,32.35,32.0,29.753225806451614,2.046774193548387,Hot,False,354.9,False
2021-08-07,Chennai,2021,3,8,7,Saturday,Monsoon,34.3,27.5,30.9,6.799999999999997,2.0,1,Light,15.8,31.699999999999996,30.486666666666668,31.8,32.150000000000006,29.753225806451614,1.146774193548385,Hot,True,356.9,False
